,n_rep,num_qubits,n_gadgets,method,mapping,cx,pre-cx,broken_chains,steiner_nodes,I-index,doubles,q-corr
3484,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 5, 6, 0, 4, 1]",353,307,58,114,226,5,98
3486,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 3, 5, 0, 6, 1]",354,307,62,121,236,3,93
3503,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 5, 4, 0, 3, 1]",348,307,57,110,214,7,104
3511,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 3, 6, 0, 5, 1]",344,307,61,137,238,2,90
3522,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 5, 6, 0, 3, 1]",346,307,59,122,232,3,93
3532,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 2, 6, 0, 4, 1]",349,307,56,114,215,5,104
3566,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 3, 2, 0, 6, 1]",339,307,56,111,223,7,98
3578,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 4, 6, 0, 2, 1]",346,307,54,102,225,10,99
3583,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 6, 5, 0, 2, 1]",346,307,57,114,226,4,96
3683,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 3, 5, 2, 0, 4]",348,307,56,113,212,6,103
3693,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 4, 5, 2, 0, 3]",355,307,54,111,221,8,101
3739,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 4, 6, 5, 0, 3]",348,307,60,100,233,5,99
3747,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 2, 6, 4, 0, 5]",351,307,55,109,228,6,100
3755,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 2, 3, 5, 0, 4]",349,307,55,100,227,6,99
3798,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 3, 5, 2, 0, 6]",353,307,56,110,225,6,100
4020,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 2, 1, 3, 0, 6]",344,307,53,103,217,8,104
4030,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 2, 1, 4, 0, 3]",345,307,51,102,214,6,107
4039,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 6, 1, 2, 0, 5]",350,307,55,120,221,5,101
4106,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 5, 4, 1, 0, 6]",353,307,53,104,222,6,104
4116,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 5, 3, 1, 0, 6]",348,307,59,113,233,4,96
4117,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 6, 3, 1, 0, 5]",346,307,60,129,227,2,98
4123,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 6, 5, 1, 0, 3]",349,307,58,112,233,3,97
4156,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 6, 2, 1, 0, 4]",353,307,53,105,219,6,104
4198,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 4, 3, 1, 0, 2]",355,307,55,102,237,5,95
4202,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 5, 4, 6, 0, 1]",345,307,55,115,230,7,96
4210,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 3, 6, 4, 0, 1]",344,307,53,115,220,5,101
4238,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 4, 3, 6, 0, 1]",337,307,59,119,225,2,97
4243,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 6, 5, 3, 0, 1]",347,307,59,127,228,3,95
4263,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 3, 5, 0, 1]",349,307,62,130,247,3,87
4280,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 4, 2, 6, 0, 1]",341,307,63,116,229,3,95
4286,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 3, 2, 6, 0, 1]",347,307,58,114,221,5,99
4288,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 3, 2, 4, 0, 1]",354,307,59,121,227,3,96
4292,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 6, 2, 3, 0, 1]",343,307,58,117,223,6,98
4305,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 4, 5, 2, 0, 1]",346,307,54,110,215,6,103
4347,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 2, 6, 4, 5, 0]",344,307,60,118,232,5,94
4510,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 6, 2, 4, 3, 0]",344,307,57,112,229,3,98
4549,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 6, 3, 5, 2, 0]",350,307,59,115,214,5,105
4566,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 1, 3, 5, 6, 0]",346,307,60,114,234,4,97
4583,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 1, 5, 4, 3, 0]",347,307,54,91,218,6,105
4590,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 1, 3, 5, 6, 0]",345,307,60,119,234,5,95
4608,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 1, 2, 5, 6, 0]",347,307,56,111,225,4,102
4627,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 1, 2, 5, 3, 0]",341,307,54,113,224,6,100
4630,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 1, 2, 4, 3, 0]",347,307,55,108,229,4,98
4785,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 4, 1, 5, 2, 0]",339,307,58,104,223,4,102
4799,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 4, 1, 3, 2, 0]",349,307,58,107,227,7,100
4804,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 5, 6, 1, 4, 0]",351,307,57,105,224,5,102
4863,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 3, 1, 5, 0]",349,307,63,126,253,3,87
4902,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 5, 6, 1, 2, 0]",338,307,53,103,226,6,99
4917,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 5, 3, 1, 2, 0]",346,307,54,105,227,10,100
4962,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 5, 6, 3, 1, 0]",350,307,60,119,228,2,98
4963,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 6, 5, 3, 1, 0]",345,307,60,122,232,3,96
4991,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 2, 4, 3, 1, 0]",345,307,61,115,237,2,95
4992,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 5, 2, 6, 1, 0]",349,307,55,109,215,5,107
5017,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 6, 5, 2, 1, 0]",345,307,57,109,233,4,98
9,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 6, 3, 4, 5]",347,308,53,104,209,6,108
80,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 3, 4, 2, 6]",360,308,62,118,235,3,96
121,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 3, 4, 6, 5]",349,308,55,106,235,6,95
158,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 2, 4, 3, 6]",350,308,62,117,235,3,96
208,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 6, 3, 2, 4]",351,308,61,131,236,2,94
233,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 5, 3, 4, 2]",356,308,60,115,236,4,96
285,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 2, 1, 4, 5, 3]",342,308,53,99,213,8,108
298,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 3, 1, 2, 6, 4]",353,308,55,121,232,5,96
354,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 5, 1, 6, 3, 2]",346,308,56,99,216,7,106
462,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 3, 5, 1, 6, 2]",349,308,56,92,222,5,103
485,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 3, 6, 5, 1, 4]",351,308,58,110,228,4,98
502,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 5, 6, 4, 1, 3]",341,308,56,108,233,5,98
507,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 2, 6, 4, 1, 5]",354,308,59,112,231,4,97
557,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 6, 5, 2, 1, 4]",352,308,56,111,214,4,105
579,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 6, 4, 5, 1, 2]",348,308,53,100,220,8,104
602,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 3, 5, 4, 6, 1]",350,308,56,115,228,8,96
614,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 5, 4, 3, 6, 1]",339,308,55,113,212,6,104
620,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 5, 4, 6, 3, 1]",344,308,55,114,220,7,100
663,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 4, 2, 3, 5, 1]",352,308,62,122,246,4,87
684,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 5, 3, 2, 6, 1]",355,308,54,106,214,7,103
803,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 6, 3, 5, 2, 4]",345,308,58,124,224,3,97
890,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 1, 5, 2, 4, 6]",346,308,57,109,240,4,95
990,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 2, 1, 3, 5, 6]",352,308,55,108,225,8,100
1021,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 6, 1, 2, 3, 5]",344,308,52,108,221,7,101
1033,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 4, 1, 6, 2, 5]",352,308,50,99,210,5,109
1106,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 2, 5, 1, 4, 6]",352,308,56,106,232,6,99
1186,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 3, 6, 1, 4, 2]",351,308,59,115,223,3,102
1206,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 4, 3, 5, 1, 6]",354,308,57,104,227,7,101
1265,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 5, 2, 3, 1, 4]",355,308,60,116,233,3,96
1287,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 4, 3, 2, 1, 5]",349,308,58,113,230,6,98
1323,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 3, 6, 4, 5, 1]",355,308,54,113,222,8,100
1350,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 2, 3, 5, 6, 1]",344,308,57,117,226,6,96
1355,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 2, 3, 5, 4, 1]",356,308,56,112,223,8,99
1377,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 3, 2, 4, 5, 1]",346,308,56,115,233,6,94
1390,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 6, 2, 4, 3, 1]",352,308,61,126,235,2,92
1391,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 5, 2, 4, 3, 1]",358,308,59,119,239,2,91
1399,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 3, 6, 2, 5, 1]",351,308,56,117,212,4,103
1409,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 5, 3, 2, 4, 1]",349,308,63,121,239,3,91
1449,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 0, 6, 3, 4, 5]",345,308,52,104,213,8,103
1520,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 0, 3, 4, 2, 6]",360,308,62,125,237,2,92
1539,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 0, 6, 4, 5, 2]",356,308,56,113,224,7,99
1548,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 0, 5, 3, 6, 2]",347,308,56,110,214,4,104
1582,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 0, 5, 6, 4, 3]",337,308,60,100,239,4,96
1632,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 0, 4, 5, 2, 6]",345,308,52,103,214,7,108
1641,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 0, 3, 4, 2, 5]",353,308,58,109,228,3,99
1725,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 0, 1, 4, 5, 3]",353,308,53,93,216,8,107
1792,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 0, 1, 3, 4, 2]",351,308,58,119,237,3,95
1797,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 0, 1, 5, 3, 2]",347,308,55,105,237,6,96
1846,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 0, 6, 1, 4, 3]",345,308,54,108,222,5,103
1909,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 0, 3, 1, 5, 2]",351,308,56,108,234,5,96
1925,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 0, 6, 5, 1, 4]",348,308,59,107,232,4,97
1969,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 0, 2, 6, 1, 5]",351,308,56,111,222,6,103
1979,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 0, 2, 5, 1, 4]",346,308,56,103,219,5,103
1990,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 0, 2, 4, 1, 3]",350,308,57,114,234,5,97
2009,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 0, 3, 2, 1, 4]",356,308,62,119,231,4,97
2020,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 0, 6, 4, 1, 2]",350,308,59,101,233,6,99
2064,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 0, 4, 5, 6, 1]",349,308,56,112,221,8,101
2076,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 0, 5, 3, 6, 1]",347,308,58,117,228,4,95
2081,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 0, 5, 3, 4, 1]",350,308,57,110,227,4,97
2127,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 0, 3, 2, 5, 1]",356,308,60,121,233,5,94
2146,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 0, 6, 4, 2, 1]",356,308,59,114,233,6,93
2166,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 4, 0, 3, 5, 6]",346,308,57,114,227,6,97
2185,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 2, 0, 4, 6, 5]",354,308,60,118,235,6,92
2249,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 5, 0, 3, 2, 4]",356,308,62,126,238,2,90
2284,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 3, 0, 5, 6, 4]",345,308,61,108,236,5,95
2308,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 2, 0, 5, 6, 4]",352,308,59,111,239,6,94
2318,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 2, 0, 4, 3, 6]",352,308,56,110,220,7,103
2388,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 5, 0, 3, 6, 2]",355,308,57,103,220,3,103
2406,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 1, 0, 3, 5, 6]",349,308,58,109,231,4,99
2410,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 1, 0, 3, 6, 4]",347,308,58,110,226,4,100
2486,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 1, 0, 3, 2, 6]",348,308,54,98,216,6,105
2559,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 4, 0, 1, 3, 5]",346,308,58,107,226,5,100
2586,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 2, 0, 1, 6, 3]",348,308,54,96,211,7,108
2617,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 6, 0, 1, 5, 2]",356,308,58,103,237,4,97
2634,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 0, 1, 3, 2]",347,308,59,102,228,6,99
2686,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 6, 0, 4, 1, 3]",345,308,53,107,216,5,106
2799,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 4, 0, 3, 5, 1]",347,308,59,119,227,5,97
2821,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 2, 0, 3, 5, 1]",358,308,57,129,230,6,94
2833,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 6, 0, 2, 5, 1]",357,308,59,119,237,5,93
2834,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 4, 0, 2, 6, 1]",352,308,53,102,211,9,106
2856,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 5, 0, 6, 2, 1]",341,308,56,102,221,6,101
2886,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 4, 3, 0, 5, 6]",348,308,62,119,237,3,92
2925,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 2, 4, 0, 5, 3]",355,308,57,105,227,4,98
2969,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 5, 3, 0, 2, 4]",348,308,58,121,230,5,94
3053,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 6, 2, 0, 5, 4]",351,308,51,100,221,7,103
3075,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 6, 4, 0, 2, 5]",351,308,54,106,226,7,101
3154,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 1, 3, 0, 6, 4]",347,308,54,112,227,6,98
3213,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 1, 5, 0, 2, 3]",349,308,59,107,244,5,93
3222,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 1, 5, 0, 6, 2]",360,308,58,102,234,3,96
3279,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 4, 1, 0, 3, 5]",353,308,58,105,224,4,101
3282,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 5, 1, 0, 6, 3]",345,308,57,102,229,3,99
3284,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 4, 1, 0, 6, 3]",359,308,53,97,222,3,103
3299,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 2, 1, 0, 5, 4]",358,308,56,96,221,6,102
3317,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 5, 1, 0, 2, 4]",356,308,57,103,233,4,97
3412,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 2, 6, 0, 1, 4]",355,308,57,110,219,4,104
3548,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 2, 6, 0, 3, 1]",350,308,55,115,221,6,99
3551,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 2, 4, 0, 3, 1]",349,308,59,118,229,4,96
3552,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 5, 2, 0, 6, 1]",350,308,55,111,219,7,102
3592,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 3, 4, 0, 2, 1]",346,308,54,111,217,6,101
3654,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 3, 2, 5, 0, 6]",346,308,61,120,233,2,94
3658,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 3, 2, 6, 0, 4]",353,308,58,122,226,5,96
3666,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 5, 2, 6, 0, 3]",346,308,52,108,211,6,106
3687,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 4, 3, 2, 0, 5]",352,308,61,124,239,4,90
3744,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 2, 4, 5, 0, 6]",354,308,56,109,232,7,99
3757,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 2, 6, 3, 0, 5]",343,308,53,120,213,4,105
3820,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 5, 6, 4, 0, 2]",343,308,59,103,237,7,97
3896,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 1, 2, 4, 0, 6]",351,308,58,108,228,7,99
3897,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 1, 2, 4, 0, 5]",345,308,56,102,226,5,100
3915,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 1, 4, 2, 0, 5]",343,308,58,105,226,4,101
3960,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 4, 1, 5, 0, 6]",353,308,59,111,239,3,95
3987,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 6, 1, 4, 0, 5]",346,308,52,105,222,4,103
4051,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 5, 1, 2, 0, 3]",349,308,56,107,235,7,96
4118,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 4, 3, 1, 0, 6]",342,308,57,108,234,3,96
4135,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 2, 6, 1, 0, 5]",352,308,58,129,229,2,97
4161,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 4, 2, 1, 0, 5]",345,308,61,117,230,3,98
4215,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 4, 3, 5, 0, 1]",348,308,59,121,234,3,94
4234,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 3, 6, 4, 0, 1]",352,308,57,119,223,4,98
4245,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 4, 5, 3, 0, 1]",348,308,57,117,221,6,100
4332,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 4, 5, 3, 6, 0]",349,308,53,113,218,7,101
4397,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 6, 5, 2, 4, 0]",340,308,59,113,224,3,98
4434,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 5, 6, 3, 2, 0]",351,308,55,114,218,6,101
4441,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 3, 4, 6, 5, 0]",346,308,59,113,240,4,94
4444,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 3, 5, 6, 4, 0]",353,308,56,103,230,7,99
4470,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 2, 3, 5, 6, 0]",341,308,60,119,228,5,98
4472,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 2, 3, 4, 6, 0]",347,308,60,115,239,5,93
4526,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 4, 3, 2, 6, 0]",358,308,59,112,229,3,98
4579,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 1, 6, 5, 3, 0]",343,308,59,108,228,4,100
4586,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 1, 5, 4, 6, 0]",347,308,55,104,233,8,98
4670,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 1, 3, 6, 2, 0]",345,308,53,101,209,7,108
4692,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 5, 1, 3, 6, 0]",354,308,57,106,226,6,101
4695,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 4, 1, 3, 5, 0]",349,308,58,109,232,4,98
4699,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 6, 1, 5, 3, 0]",350,308,58,109,238,5,95
4709,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 6, 1, 5, 4, 0]",348,308,51,99,219,7,105
4717,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 6, 1, 3, 5, 0]",343,308,57,121,232,3,96
4751,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 2, 1, 4, 3, 0]",352,308,56,104,223,4,102
4794,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 1, 3, 2, 0]",350,308,57,105,226,7,99
4875,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 4, 2, 1, 5, 0]",350,308,58,115,239,4,95
